gen 0	best -336.973	worst -721.902
gen 766	best -159.286	worst -925.32
gen 767	best -348.65	worst -960.863
gen 768	best -174.324	worst -652.47
gen 769	best -264.812	worst -807.277
gen 770	best -393.467	worst -978.127
gen 771	best -106.219	worst -646.953
gen 772	best -431.116	worst -1085.1
gen 773	best -135.557	worst -409.833
gen 774	best -359.168	worst -925.077
gen 775	best -169.058	worst -932.338
gen 776	best -220.577	worst -793.266
gen 777	best -129.541	worst -1027.8
gen 778	best -49.532	worst -739.14
gen 779	best -547.332	worst -1189.29
gen 780	best -226.824	worst -790.084
gen 781	best -145.217	worst -1177.2
gen 782	best -340.288	worst -906.711
gen 783	best -82.5585	worst -814.067
gen 784	best -71.596	worst -741.377
gen 785	best -259.523	worst -792.26
gen 786	best -192.843	worst -902.464
gen 787	best -243.176	worst -901.348
gen 788	best -107.247	worst -604.177
gen 789	best -251.175	worst -726.176
gen 790	best -165.87	worst -822.728
gen 791	best -156.831	worst -849.152
gen 792	best -258.644	worst -831.45
gen 793	best -84.2357	worst -865.355
gen 794	best -87.6136	worst -788.53
gen 795	best -114.823	worst -626.859
gen 796	best -134.174	worst -575.62
gen 797	best -134.68	worst -796.95
gen 798	best -169.422	worst -868.267
gen 799	best -106.016	worst -638.004
gen 800	best -182.094	worst -703.983
gen 801	best -86.525	worst -616.131
gen 802	best -217.017	worst -913.955
gen 803	best -306.283	worst -693.879
gen 804	best -280.873	worst -894.656
gen 805	best -190.458	worst -669.154
gen 806	best -107.077	worst -530.822
gen 807	best -102.379	worst -863.118
gen 808	best -274.436	worst -964.33
gen 809	best -97.6392	worst -874.635
gen 810	best -236.12	worst -1163.72
gen 811	best -494.747	worst -1021.25
gen 812	best -147.093	worst -499.594
gen 813	best -156.07	worst -654.996
gen 814	best -185.752	worst -567.806
gen 815	best -443.195	worst -1062.75
gen 816	best -202.828	worst -644.367
gen 817	best -430.718	worst -917.392
gen 818	best -270.982	worst -1092.71
gen 819	best -247.318	worst -819.365
gen 820	best -223.918	worst -655.055
gen 821	best -388.021	worst -1076.2
gen 822	best -236.262	worst -885.22
gen 823	best -122.55	worst -450.41
gen 824	best -464.248	worst -902.273
gen 825	best -177.675	worst -928.527
gen 826	best -432.452	worst -1083.65
gen 827	best -259.567	worst -848.053
gen 828	best -273.108	worst -1116.13
gen 829	best -122.456	worst -951.982
gen 830	best -105.944	worst -894.674
gen 831	best -440.695	worst -749.956
gen 832	best -189.639	worst -791.448
gen 833	best -208.028	worst -853.613
gen 834	best -52.1061	worst -606.736
gen 835	best -121.8	worst -771.036
gen 836	best -125.63	worst -465.645
gen 837	best -225.654	worst -875.095
gen 838	best -96.0655	worst -565.495
gen 839	best -284.985	worst -852.236
gen 840	best -681.99	worst -1171.54
gen 841	best -360.883	worst -966.955
gen 842	best -288.029	worst -980.643
gen 843	best -154.722	worst -1019.58
gen 844	best -182.795	worst -530.817
gen 845	best -101.746	worst -768.677
gen 846	best -347.329	worst -919.657
gen 847	best -356.791	worst -985.551
gen 848	best -267.044	worst -1003.14
gen 849	best -142.504	worst -919.075
gen 850	best -516.228	worst -1137.36
gen 851	best -247.783	worst -845.601
gen 852	best -284.983	worst -967.962
gen 853	best -104.273	worst -805.746
gen 854	best -481.309	worst -947.484
gen 855	best -77.5556	worst -405.083
gen 856	best -688.823	worst -1211.89
gen 857	best -164.723	worst -758.42
gen 858	best -104.881	worst -898.909
gen 859	best -214.591	worst -760.837
gen 860	best -148.624	worst -798.161
gen 861	best -256.535	worst -780.663
gen 862	best -146.196	worst -787.595
gen 863	best -136.115	worst -533.648
gen 864	best -452.521	worst -1003.71
gen 865	best -167.649	worst -767.429
gen 866	best -180.192	worst -996.956
gen 867	best -487.745	worst -1149.8
gen 868	best -273.176	worst -981.341
gen 869	best -160.422	worst -763.806
gen 870	best -43.5369	worst -965.603
gen 871	best -152.024	worst -791.275
gen 872	best -114.293	worst -807.467
gen 873	best -214.836	worst -755.994
gen 874	best -148.182	worst -673.944
gen 875	best -364.058	worst -1277.16
gen 876	best -131.55	worst -665.145
gen 877	best -370.557	worst -895.318
gen 878	best -341.85	worst -1269.02
gen 879	best -152.026	worst -642.641
gen 880	best -175.902	worst -698.395
gen 881	best -175.65	worst -596.293
gen 882	best -319.355	worst -1135.05
gen 883	best -286.582	worst -826.617
gen 884	best -399.622	worst -1140.96
gen 885	best -128.098	worst -1194
gen 886	best -128.324	worst -1019.87
gen 887	best -107.507	worst -853.862
gen 888	best -176.634	worst -692.06
gen 889	best -296.609	worst -1174.32
gen 890	best -287.442	worst -903.932
gen 891	best -108.924	worst -804.473
gen 892	best -184.162	worst -1129.02
gen 893	best -278.661	worst -690.48
gen 894	best -133.366	worst -823.006
gen 895	best -231.802	worst -889.43
gen 896	best -118.651	worst -706.057
gen 897	best -43.9976	worst -936.213
gen 898	best -242.754	worst -885.439
gen 899	best -106.726	worst -776.238
gen 900	best -138.524	worst -716.794
gen 901	best -233.895	worst -919.457
gen 902	best -204.941	worst -782.792
gen 903	best -234.674	worst -1147.02
gen 904	best -244.29	worst -814.949
gen 905	best -218.342	worst -709.157
gen 906	best -185.816	worst -710.101
gen 907	best -176.944	worst -841.706
gen 908	best -54.8378	worst -858.196
gen 909	best -246.699	worst -1111.72
gen 910	best -392.517	worst -1075.77
gen 911	best -177.475	worst -847.306
gen 912	best -105.633	worst -790.304
gen 913	best -217.319	worst -981.768
gen 914	best -238.074	worst -1312.43
gen 915	best -165.28	worst -813.089
gen 916	best -161.563	worst -887.306
gen 917	best -101.253	worst -1011.48
gen 918	best -109.407	worst -1040.68
gen 919	best -212.464	worst -1307.56
gen 920	best -264.929	worst -966.265
gen 921	best -274.887	worst -894.376
gen 922	best -143.297	worst -938.161
gen 923	best -93.2931	worst -1000.73
gen 924	best -255.08	worst -1228.25
gen 925	best -508.17	worst -1067.22
gen 926	best -91.7241	worst -982.027
gen 927	best -222.472	worst -878.762
gen 928	best -529.195	worst -1035.76
gen 929	best -226.435	worst -1213.65
gen 930	best -90.1119	worst -780.886
gen 931	best -209.319	worst -1057.27
gen 932	best -154.257	worst -1108.67
gen 933	best -115.527	worst -1107.55
gen 934	best -142.252	worst -884.73
gen 935	best -730.128	worst -1069.45
gen 936	best -58.2841	worst -936.336
gen 937	best -295.541	worst -1096.97
gen 938	best -170.804	worst -773.732
gen 939	best -62.6519	worst -604.521
gen 940	best -183.219	worst -807.243
gen 941	best -121.402	worst -921.364
gen 942	best -124.894	worst -667.448
gen 943	best -254.673	worst -1075.1
gen 944	best -177.729	worst -902.817
gen 945	best -313.192	worst -973.888
gen 946	best -198.006	worst -719.303
gen 947	best -383.267	worst -971.007
gen 948	best -484.7	worst -1043.91
gen 949	best -289.329	worst -1016.15
gen 950	best -159.983	worst -824.578
gen 951	best -211.451	worst -746.285
gen 952	best -124.794	worst -645.015
gen 953	best -260.519	worst -731.192
gen 954	best -290.908	worst -818.645
gen 955	best -221	worst -1016
gen 956	best -314.969	worst -750.047
gen 957	best -250.78	worst -894.385
gen 958	best -105.405	worst -896.994
gen 959	best -83.6312	worst -898.599
gen 960	best -474.264	worst -1182
gen 961	best -155.196	worst -823.749
gen 962	best -299.047	worst -825.838
gen 963	best -236.91	worst -885.923
gen 964	best -251.037	worst -730.062
gen 965	best -359.903	worst -1223.79
gen 966	best -333.915	worst -936.014
gen 967	best -125.684	worst -1048.18
gen 968	best -83.6067	worst -717.179
gen 969	best -157.821	worst -668.469
gen 970	best -291.997	worst -931.262
gen 971	best -144.722	worst -810.432
gen 972	best -207.641	worst -922.565
gen 973	best -58.9932	worst -934.37
gen 974	best -135.086	worst -819.092
gen 975	best -169.224	worst -793.996
gen 976	best -197.428	worst -1227.76
gen 977	best -273.016	worst -1030.96
gen 978	best -242.641	worst -1009.02
gen 979	best -141.6	worst -984.565
gen 980	best -249.051	worst -841.798
gen 981	best -154.303	worst -827.267
gen 982	best -168.644	worst -856.059
gen 983	best -251.353	worst -942.979
gen 984	best -338.911	worst -846.722
gen 985	best -326.037	worst -981.733
gen 986	best -115.218	worst -1010.34
gen 987	best -348.285	worst -915.931
gen 988	best -139.93	worst -668.973
gen 989	best -43.0899	worst -977.696
gen 990	best -280.93	worst -1166.88
gen 991	best -129.105	worst -641.113
gen 992	best -154.164	worst -492.699
gen 993	best -183.911	worst -1056.72
gen 994	best -301.26	worst -1086.46
gen 995	best -231.532	worst -654.009
gen 996	best -286.765	worst -1044.76
gen 997	best -188.619	worst -504.753
gen 998	best -92.8533	worst -750.405
gen 999	best -194.117	worst -976.46
gen 1000	best -147.158	worst -843.508
gen 1001	best -108.857	worst -787.954
gen 1002	best -184.425	worst -646.76
gen 1003	best -167.968	worst -751.107
gen 1004	best -602.982	worst -1389.64
gen 1005	best -322.659	worst -928.944
gen 1006	best -242.832	worst -866.965
gen 1007	best -298.185	worst -784.457
gen 1008	best -138.739	worst -789.467
gen 1009	best -590.705	worst -818.66
gen 1010	best -159.375	worst -1061.42
gen 1011	best -344.928	worst -978.206
gen 1012	best -182.227	worst -766.087
gen 1013	best -294.716	worst -778.218
gen 1014	best -216.818	worst -717.284
gen 1015	best -92.3097	worst -911.908
gen 1016	best -132.842	worst -611.813
gen 1017	best -281.304	worst -1037.96
gen 1018	best -305.073	worst -631.83
gen 1019	best -127.822	worst -765.976
gen 1020	best -179.766	worst -898.641
gen 1021	best -125.404	worst -829.718
gen 1022	best -127.961	worst -598.723
gen 1023	best -298.42	worst -818.81
gen 1024	best -115.8	worst -1038.56
gen 1025	best -181.718	worst -889.293
gen 1026	best -193.034	worst -970.128
gen 1027	best -341.159	worst -704.999
gen 1028	best -77.9704	worst -654.093
gen 1029	best -363.22	worst -896.544
gen 1030	best -514.58	worst -1440.32
gen 1031	best -114.98	worst -689.115
gen 1032	best -404.573	worst -1458.68
gen 1033	best -114.032	worst -659.988
gen 1034	best -176.139	worst -734.1
gen 1035	best -161.37	worst -1042.39
gen 1036	best -133.807	worst -746.53
gen 1037	best -422.002	worst -1055.1
gen 1038	best -122.562	worst -617.784
gen 1039	best -222.527	worst -779.747
gen 1040	best -90.0074	worst -846.708
gen 1041	best -513.443	worst -1059.82
gen 1042	best -164.426	worst -992.631
gen 1043	best -113.542	worst -733.699
gen 1044	best -50.0876	worst -849.771
gen 1045	best -199.925	worst -804.307
gen 1046	best -324.082	worst -1371.26
gen 1047	best -215.733	worst -800.129
gen 1048	best -200.461	worst -978.808
gen 1049	best -191.556	worst -902.442
gen 1050	best -185.515	worst -868.811
gen 1051	best -261.871	worst -824.378
gen 1052	best -164.714	worst -846.494
gen 1053	best -126.541	worst -771.713
gen 1054	best -277.716	worst -940.669
gen 1055	best -52.5282	worst -896.681
gen 1056	best -497.105	worst -1014.45
gen 1057	best -125.819	worst -821.802
gen 1058	best -126.098	worst -1003.04
gen 1059	best -115.346	worst -809.209
gen 1060	best -126.855	worst -912.915
gen 1061	best -310.931	worst -1144.85
gen 1062	best -166.951	worst -723.212
gen 1063	best -360.701	worst -905.489
gen 1064	best -113.432	worst -887.253
gen 1065	best -141.175	worst -781.761
gen 1066	best -163.999	worst -602.571
gen 1067	best -319.437	worst -1027.35
gen 1068	best -293.274	worst -809.101
gen 1069	best -108.572	worst -747.074
gen 1070	best -473.227	worst -1061
gen 1071	best -80.0402	worst -786.852
gen 1072	best -188.747	worst -728.911
gen 1073	best -406.198	worst -1002.21
gen 1074	best -429.614	worst -864.882
gen 1075	best -317.369	worst -925.875
gen 1076	best -122.582	worst -574.124
gen 1077	best -62.3832	worst -503.307
gen 1078	best -221.041	worst -866.419
gen 1079	best -232.295	worst -723.047
gen 1080	best -89.3618	worst -769.416
gen 1081	best -200.328	worst -647.794
gen 1082	best -79.6122	worst -847.086
gen 1083	best -89.8991	worst -773.544
gen 1084	best -192.983	worst -813.684
gen 1085	best -212.617	worst -654.658
gen 1086	best -103.019	worst -813.023
gen 1087	best -88.6669	worst -689.757
gen 1088	best -604.899	worst -926.08
gen 1089	best -150.09	worst -851.522
gen 1090	best -137.683	worst -740.408
gen 1091	best -111.648	worst -712.543
gen 1092	best -447.754	worst -1174.9
gen 1093	best -54.824	worst -786.851
gen 1094	best -152.204	worst -910.159
gen 1095	best -48.1893	worst -798.224
gen 1096	best -169.631	worst -890.732
gen 1097	best -181.892	worst -714.89
gen 1098	best -192.103	worst -731.2
gen 1099	best -420.592	worst -1069.82
gen 1100	best -106.604	worst -668.309
gen 1101	best -253.955	worst -1041.91
gen 1102	best -351.991	worst -990.949
gen 1103	best -361.898	worst -1029.5
gen 1104	best -337.747	worst -949.42
gen 1105	best -207.034	worst -768.944
gen 1106	best -202.124	worst -837.643
gen 1107	best -175.188	worst -961.53
gen 1108	best -442.16	worst -943.412
gen 1109	best -115.627	worst -555.646
gen 1110	best -167.347	worst -737.28
gen 1111	best -95.3798	worst -730.802
gen 1112	best -241.43	worst -881.187
gen 1113	best -345.911	worst -1059.33
gen 1114	best -114.123	worst -685.29
gen 1115	best -291.656	worst -932.922
gen 1116	best -309.281	worst -1067.46
gen 1117	best -163.168	worst -878.14
gen 1118	best -245.798	worst -1057.55
gen 1119	best -127.244	worst -1002.04
gen 1120	best -365.769	worst -993.521
gen 1121	best -177.047	worst -739.48
gen 1122	best -113.553	worst -895.305
gen 1123	best -110.899	worst -1227.88
gen 1124	best -144.47	worst -643.677
gen 1125	best -401.619	worst -1072.86
gen 1126	best -128.734	worst -914.883
gen 1127	best -225.83	worst -1184.54
gen 1128	best -109.521	worst -790.732
gen 1129	best -145.604	worst -746.43
gen 1130	best -259.783	worst -678.972
gen 1131	best -172.622	worst -770.572
gen 1132	best -76.2328	worst -755.118
gen 1133	best -50.516	worst -905.65
gen 1134	best -213.502	worst -820.073
gen 1135	best -176.216	worst -1019.35
gen 1136	best -221.82	worst -821.044
gen 1137	best -170.25	worst -1065.58
gen 1138	best -132.795	worst -746.219
gen 1139	best -208.338	worst -995.719
gen 1140	best -112.68	worst -711.706
gen 1141	best -86.0743	worst -832.28
gen 1142	best -114.535	worst -848.943
gen 1143	best -164.743	worst -767.008
gen 1144	best -55.5427	worst -651.149
gen 1145	best -216.155	worst -756.036
gen 1146	best -542.261	worst -982.189
gen 1147	best -192.828	worst -752.232
gen 1148	best -494.912	worst -1253.95
gen 1149	best -201.066	worst -1024.14
gen 1150	best -497.962	worst -1016.26
gen 1151	best -423.307	worst -1020.3
gen 1152	best -119.066	worst -902.649
gen 1153	best -294.718	worst -1026.67
gen 1154	best -310.947	worst -984.837
gen 1155	best -152.113	worst -728.349
gen 1156	best -363.512	worst -1172.36
gen 1157	best -146.131	worst -639.593
gen 1158	best -210.901	worst -832.135
gen 1159	best -80.6383	worst -861.074
gen 1160	best -381.047	worst -966.553
gen 1161	best -417.781	worst -1093.32
gen 1162	best -351.091	worst -776.496
gen 1163	best -255.611	worst -804.485
gen 1164	best -419.725	worst -980.867
gen 1165	best -653.837	worst -1083.54
gen 1166	best -95.5608	worst -712.738
gen 1167	best -111.29	worst -502.764
gen 1168	best -196.526	worst -591.068
gen 1169	best -192.025	worst -683.099
gen 1170	best -326.621	worst -844.302
gen 1171	best -103.867	worst -545.951
gen 1172	best -288.42	worst -1007.88
gen 1173	best -97.126	worst -724.981
gen 1174	best -116.389	worst -806.14
gen 1175	best -149.644	worst -601.382
gen 1176	best -141.16	worst -780.356
gen 1177	best -181.325	worst -667.347
gen 1178	best -472.867	worst -828.062
gen 1179	best -101.277	worst -589.322
gen 1180	best -289.904	worst -913.414
gen 1181	best -449.069	worst -1097.27
gen 1182	best -242.971	worst -889.696
gen 1183	best -492.432	worst -1175.46
gen 1184	best -191.788	worst -862.954
gen 1185	best -343.24	worst -986.177
gen 1186	best -265.831	worst -1079.48
gen 1187	best -220.496	worst -763.566
gen 1188	best -113.209	worst -635.807
gen 1189	best -366.109	worst -1225.72
gen 1190	best -155.834	worst -853.43
gen 1191	best -229.982	worst -544.6
gen 1192	best -215.233	worst -781.721
gen 1193	best -412.027	worst -933.204
gen 1194	best -338.773	worst -920.147
gen 1195	best -267.17	worst -909.815
gen 1196	best -123.418	worst -556.417
gen 1197	best -146.563	worst -609.918
gen 1198	best -305.576	worst -917.007
gen 1199	best -140.9	worst -661.835
gen 1200	best -280.255	worst -980.146
gen 1201	best -378.001	worst -1008.52
gen 1202	best -151.728	worst -584.673
gen 1203	best -52.6441	worst -760.049
gen 1204	best -403.487	worst -963.183
gen 1205	best -351.786	worst -1132.25
gen 1206	best -254.291	worst -981.214
gen 1207	best -127.331	worst -732.823
gen 1208	best -195.303	worst -835.356
gen 1209	best -65.5478	worst -899.689
gen 1210	best -79.4327	worst -770.893
gen 1211	best -161.905	worst -668.479
gen 1212	best -174.231	worst -599.296
gen 1213	best -181.263	worst -768.05
gen 1214	best -382.504	worst -1215.68
gen 1215	best -246.858	worst -904.359
gen 1216	best -198.284	worst -834.244
gen 1217	best -181.141	worst -819.612
gen 1218	best -115.202	worst -914.145
gen 1219	best -428.231	worst -1021.45
gen 1220	best -251.9	worst -816.491
gen 1221	best -215.501	worst -793.889
gen 1222	best -151.77	worst -751.3
gen 1223	best -532.503	worst -1023
gen 1224	best -355.621	worst -915.801
gen 1225	best -378.387	worst -835.011
gen 1226	best -88.1013	worst -702.61
gen 1227	best -153.608	worst -842.05
gen 1228	best -237.619	worst -1123.44
gen 1229	best -182.553	worst -797.937
gen 1230	best -149.357	worst -824.471
gen 1231	best -330.961	worst -881.466
gen 1232	best -172.777	worst -728.32
gen 1233	best -344.263	worst -1110.09
gen 1234	best -179.757	worst -720.547
gen 1235	best -142.978	worst -878.799
gen 1236	best -272.579	worst -892.833
gen 1237	best -297.83	worst -820.937
gen 1238	best -61.1088	worst -721.219
gen 1239	best -370.658	worst -882.758
gen 1240	best -513.793	worst -1180.78
gen 1241	best -256.74	worst -910.263
gen 1242	best -400.811	worst -949.514
gen 1243	best -321.467	worst -915.293
gen 1244	best -119.1	worst -628.82
gen 1245	best -117.106	worst -574.695
gen 1246	best -165.733	worst -569.154
gen 1247	best -61.7009	worst -668.602
gen 1248	best -137.076	worst -622.166
gen 1249	best -177.876	worst -584.671
gen 1250	best -205.653	worst -765.291
gen 1251	best -177.468	worst -691.024
gen 1252	best -78.5144	worst -735.187
gen 1253	best -242.911	worst -784.11
gen 1254	best -108.274	worst -645.361
gen 1255	best -476.166	worst -1284.16
gen 1256	best -435.336	worst -985.099
gen 1257	best -513.904	worst -1021.61
gen 1258	best -128.367	worst -591.171
gen 1259	best -134.907	worst -757.532
gen 1260	best -253.606	worst -886.817
gen 1261	best -156.221	worst -703.538
gen 1262	best -125.952	worst -465.331
gen 1263	best -234.894	worst -578.736
gen 1264	best -223.05	worst -792.476
gen 1265	best -345.373	worst -796.077
gen 1266	best -281.464	worst -826.088
gen 1267	best -192.133	worst -768.416
gen 1268	best -139.893	worst -630.005
gen 1269	best -221.646	worst -797.432
gen 1270	best -201.547	worst -958.251
gen 1271	best -295.401	worst -952.362
gen 1272	best -122.671	worst -913.769
gen 1273	best -363.701	worst -767.06
gen 1274	best -147.4	worst -1295.25
gen 1275	best -404.473	worst -1085.01
gen 1276	best -144.451	worst -773.443
gen 1277	best -149.037	worst -756.354
gen 1278	best -232.058	worst -978.482
gen 1279	best -203.131	worst -957.485
gen 1280	best -228.104	worst -827.949
gen 1281	best -567.287	worst -971.861
gen 1282	best -366.699	worst -887.091
gen 1283	best -101.57	worst -843.799
gen 1284	best -203.072	worst -866.067
gen 1285	best -374.82	worst -955.697
gen 1286	best -389.74	worst -813.728
gen 1287	best -93.9406	worst -789.073
gen 1288	best -898.134	worst -1107.35
gen 1289	best -339.39	worst -845.681
gen 1290	best -159.868	worst -648.692
gen 1291	best -152.995	worst -890.966
gen 1292	best -269.472	worst -1013.12
gen 1293	best -257.14	worst -888.332
gen 1294	best -117.139	worst -765.675
gen 1295	best -389.811	worst -714.819
gen 1296	best -632.182	worst -1146.53
gen 1297	best -300.977	worst -862.494
gen 1298	best -183.282	worst -865.003
gen 1299	best -318.412	worst -903.87
gen 1300	best -348.562	worst -849.021
gen 1301	best -447.934	worst -698.925
gen 1302	best -200.053	worst -907.189
gen 1303	best -166.576	worst -484.294
gen 1304	best -241.705	worst -596.753
gen 1305	best -169.505	worst -720.473
gen 1306	best -149.517	worst -615.125
gen 1307	best -135.421	worst -710.97
gen 1308	best -336.309	worst -1090.78
gen 1309	best -220.459	worst -923.462
gen 1310	best -193.691	worst -905.449
gen 1311	best -158.474	worst -475.517
gen 1312	best -52.8786	worst -894.483
gen 1313	best -106.634	worst -811.261
gen 1314	best -484.309	worst -759.492
gen 1315	best -49.407	worst -889.53
gen 1316	best -82.6885	worst -577.702
gen 1317	best -153.973	worst -804.996
gen 1318	best -566.427	worst -895.927
gen 1319	best -421.47	worst -791.733
gen 1320	best -197.431	worst -505.808
gen 1321	best -205.181	worst -778.514
gen 1322	best -436.781	worst -925.271
gen 1323	best -168.76	worst -889.955
gen 1324	best -260.363	worst -875.19
gen 1325	best -408.895	worst -712.459
gen 1326	best -191.905	worst -763.058
gen 1327	best -191.155	worst -905.861
gen 1328	best -195.04	worst -518.797
gen 1329	best -211.36	worst -759.839
gen 1330	best -461.818	worst -853.331
gen 1331	best -153.93	worst -754.876
gen 1332	best -117.264	worst -825.935
gen 1333	best -127.005	worst -804.14
gen 1334	best -299.414	worst -1032.16
gen 1335	best -336.697	worst -782.529
gen 1336	best -85.2183	worst -676.51
gen 1337	best -231.944	worst -847.114
gen 1338	best -306.729	worst -666.859
gen 1339	best -163.851	worst -744.284
gen 1340	best -308.708	worst -957.128
gen 1341	best -468.18	worst -805.398
gen 1342	best -146.933	worst -589.085
gen 1343	best -618.284	worst -1071.38
gen 1344	best -364.388	worst -1164.86
gen 1345	best -417.039	worst -1036.92
gen 1346	best -184.18	worst -861.911
gen 1347	best -299.959	worst -999.613
gen 1348	best -237.227	worst -755.374
gen 1349	best -180.051	worst -650.466
gen 1350	best -621.464	worst -1200.99
gen 1351	best -89.5749	worst -727.114
gen 1352	best -433.991	worst -964.675
gen 1353	best -100.065	worst -740.288
gen 1354	best -620.274	worst -826.301
gen 1355	best -597.15	worst -971.252
gen 1356	best -205.788	worst -760.74
gen 1357	best -116.414	worst -792.087
gen 1358	best -108.039	worst -781.255
gen 1359	best -262.653	worst -917.979
gen 1360	best -89.8054	worst -711.205
gen 1361	best -227.377	worst -920.576
gen 1362	best -500.054	worst -978.789
gen 1363	best -401.737	worst -886.52
gen 1364	best -99.3358	worst -470.057
gen 1365	best -337.283	worst -965.43
gen 1366	best -222.419	worst -814.269
gen 1367	best -286.871	worst -1056.36
gen 1368	best -409.398	worst -973.907
gen 1369	best -127.269	worst -823.539
gen 1370	best -150.716	worst -1009
gen 1371	best -234.712	worst -790.909
gen 1372	best -98.211	worst -810.639
gen 1373	best -119.632	worst -796.674
gen 1374	best -505.488	worst -807.564
gen 1375	best -90.2696	worst -828.309
gen 1376	best -400.849	worst -836.022
gen 1377	best -85.9124	worst -635.877
gen 1378	best -512.643	worst -1005.59
gen 1379	best -88.2064	worst -832.856
gen 1380	best -250.803	worst -810.654
gen 1381	best -191.272	worst -1106.94
gen 1382	best -150.424	worst -681.691
gen 1383	best -71.6023	worst -688.075
gen 1384	best -124.23	worst -601.975
gen 1385	best -126.442	worst -801.963
gen 1386	best -254.512	worst -768.227
gen 1387	best -169.403	worst -751.502
gen 1388	best -108.887	worst -1103.15
gen 1389	best -248.313	worst -1294.23
gen 1390	best -476.841	worst -945.794
gen 1391	best -266.995	worst -911.508
gen 1392	best -536.551	worst -885.725
gen 1393	best -275.716	worst -725.204
gen 1394	best -833.862	worst -855.022
gen 1395	best -183.753	worst -675.065
gen 1396	best -413.497	worst -779.306
gen 1397	best -127.093	worst -771.961
gen 1398	best -171.983	worst -760.054
gen 1399	best -224.554	worst -884.022
gen 1400	best -93.7912	worst -585.053
gen 1401	best -558.842	worst -1004.13
gen 1402	best -345.832	worst -931.133
gen 1403	best -133.119	worst -729.949
gen 1404	best -224.461	worst -233.019
gen 1405	best -172.386	worst -774.9
gen 1406	best -118.669	worst -724.873
gen 1407	best -172.786	worst -831.732
gen 1408	best -667.108	worst -1007.86
gen 1409	best -310.552	worst -744.835
gen 1410	best -219.725	worst -830.293
gen 1411	best -396.624	worst -819.023
gen 1412	best -210.711	worst -796.915
gen 1413	best -214.162	worst -598.82
gen 1414	best -184.436	worst -580.129
gen 1415	best -472.736	worst -951.589
gen 1416	best -177.049	worst -637.056
gen 1417	best -391.736	worst -886.592
gen 1418	best -312.069	worst -932.213
gen 1419	best -474.701	worst -910.273
gen 1420	best -478.223	worst -988.556
gen 1421	best -240.794	worst -601.018
gen 1422	best -259.813	worst -767.455
gen 1423	best -169.549	worst -602.888
gen 1424	best -221.368	worst -897.825
gen 1425	best -443.744	worst -654.067
gen 1426	best -330.005	worst -702.412
gen 1427	best -87.108	worst -693.923
gen 1428	best -52.7731	worst -731.968
gen 1429	best -106.96	worst -857.394
gen 1430	best -156.419	worst -834.134
gen 1431	best -96.6981	worst -752.909
gen 1432	best -118.619	worst -647.552
gen 1433	best -512.921	worst -925.484
gen 1434	best -173.602	worst -809.72
gen 1435	best -274.564	worst -911.292
gen 1436	best -142.186	worst -666.669
gen 1437	best -198.421	worst -497.236
gen 1438	best -131.125	worst -752.748
gen 1439	best -409.191	worst -806.787
gen 1440	best -261.644	worst -984.2
gen 1441	best -89.1846	worst -565.819
gen 1442	best -151.578	worst -552.323
gen 1443	best -296.173	worst -821.085
gen 1444	best -151.704	worst -551.16
gen 1445	best -126.171	worst -611.14
gen 1446	best -189.135	worst -649.14
gen 1447	best -441.281	worst -579.913
gen 1448	best -281.352	worst -950.78
gen 1449	best -555.441	worst -776.828
gen 1450	best -176.45	worst -484.275
gen 1451	best -156.836	worst -567.469
gen 1452	best -165.561	worst -769.111
gen 1453	best -364.469	worst -660.733
gen 1454	best -125.436	worst -771.953
gen 1455	best -306.42	worst -1004.65
gen 1456	best -145.666	worst -550.761
gen 1457	best -102.184	worst -528.005
gen 1458	best -727.227	worst -828.489
gen 1459	best -130.988	worst -753.231
gen 1460	best -84.5099	worst -775.109
gen 1461	best -111.879	worst -830.681
gen 1462	best -40.4923	worst -899.314
gen 1463	best -225.579	worst -880.728
gen 1464	best -165.317	worst -705.714
gen 1465	best -714.605	worst -1113.39
gen 1466	best -204.292	worst -990.217
gen 1467	best -261.156	worst -742.169
gen 1468	best -289.147	worst -869.412
gen 1469	best -172.479	worst -645.694
gen 1470	best -292.719	worst -745.066
gen 1471	best -94.8057	worst -834.624
gen 1472	best -376.465	worst -1049.75
gen 1473	best -357.155	worst -879.966
gen 1474	best -166.055	worst -718.775
gen 1475	best -126.941	worst -639.957
gen 1476	best -158.446	worst -600.288
gen 1477	best -611.553	worst -923.663
gen 1478	best -153.064	worst -451.484
gen 1479	best -251.473	worst -606.501
gen 1480	best -128.901	worst -808.404
gen 1481	best -241.806	worst -936.72
gen 1482	best -104.791	worst -481.262
gen 1483	best -277.666	worst -573.827
gen 1484	best -89.2904	worst -664.783
gen 1485	best -255.261	worst -774.473
gen 1486	best -118.979	worst -625.547
gen 1487	best -174.624	worst -735.593
gen 1488	best -214.851	worst -1045.87
gen 1489	best -228.646	worst -665.105
gen 1490	best -347.896	worst -1014.29
gen 1491	best -428.155	worst -908.312
gen 1492	best -139.976	worst -709.121
gen 1493	best -271.969	worst -690.252
gen 1494	best -578.711	worst -904.842
gen 1495	best -167.603	worst -671.517
gen 1496	best -398.081	worst -1112.34
gen 1497	best -324.605	worst -950.014
gen 1498	best -228.629	worst -815.289
gen 1499	best -117.065	worst -934.988
gen 1500	best -151.482	worst -737.059
gen 1501	best -302.46	worst -1020.91
gen 1502	best -437.729	worst -965.615
gen 1503	best -171.513	worst -716.719
